cidade_origem,cidade_destino,assentos_ocupados,assentos_totais,assentos_disponiveis,dia,mes,ano
São Luís,São Paulo,122,200,78,8,10,2025
Teresina,Palmas,102,200,98,8,10,2025
Teresina,Santiago,90,100,10,8,10,2025
Palmas,Fortaleza,69,200,131,8,10,2025
Palmas,Cuiabá,64,100,36,8,10,2025
Palmas,Florianópolis,124,200,76,8,10,2025
Rio Branco,Vitória,86,200,114,8,10,2025
Rio Branco,Maceió,105,200,95,8,10,2025
Macapá,Santiago,44,100,56,8,10,2025
Macapá,Florianópolis,39,100,61,8,10,2025
Boa Vista,Londres,103,200,97,8,10,2025
Boa Vista,Roma,135,200,65,8,10,2025
Porto Velho,Amsterdã,49,100,51,8,10,2025
Porto Velho,Campo Grande,135,200,65,8,10,2025
Nova York,Cidade do México,47,200,153,8,10,2025
Nova York,Manaus,149,200,51,8,10,2025
Cidade do México,Fortaleza,30,100,70,6,7,2025
Bogotá,Nova York,125,200,75,6,7,2025
Bogotá,Buenos Aires,27,100,73,6,7,2025
Bogotá,Florianópolis,166,200,34,6,7,2025
São Paulo,Recife,80,100,20,7,7,2025
São Paulo,Paris,103,200,97,7,7,2025
São Paulo,Bogotá,167,200,33,7,7,2025
Rio de Janeiro,Porto Velho,49,200,151,7,7,2025
Rio de Janeiro,Macapá,37,100,63,7,7,2025
Brasília,Toronto,41,100,59,7,7,2025
Brasília,Rio de Janeiro,79,100,21,7,7,2025
Belo Horizonte,Londres,87,100,13,7,7,2025
Belo Horizonte,Pequim,156,200,44,7,7,2025
Belo Horizonte,Santiago,120,200,80,7,7,2025
Salvador,Vitória,62,100,38,7,7,2025
Salvador,Macapá,113,200,87,7,7,2025
Salvador,Goiânia,47,100,53,7,7,2025
Recife,Vitória,61,200,139,7,7,2025
Fortaleza,Rio Branco,160,200,40,7,7,2025
Curitiba,Belo Horizonte,38,100,62,7,7,2025
Curitiba,Paris,70,100,30,7,7,2025
Curitiba,Amsterdã,75,100,25,7,7,2025
Porto Alegre,Goiânia,181,200,19,7,7,2025
Porto Alegre,Cuiabá,58,100,42,7,7,2025
Porto Alegre,Buenos Aires,72,200,128,7,7,2025
Belém,Porto Alegre,136,200,64,7,7,2025
Belém,Frankfurt,163,200,37,7,7,2025
Manaus,Cuiabá,83,100,17,7,7,2025
Manaus,Tóquio,61,100,39,7,7,2025
Manaus,Toronto,127,200,73,7,7,2025
Florianópolis,Aracaju,60,100,40,7,7,2025
Florianópolis,Porto Velho,66,100,34,7,7,2025
Goiânia,Rio de Janeiro,67,100,33,7,7,2025
Natal,Toronto,57,100,43,7,7,2025
Natal,Amsterdã,88,100,12,7,7,2025
Natal,Florianópolis,34,100,66,7,7,2025
Maceió,Toronto,131,200,69,7,7,2025
João Pessoa,Madri,32,100,68,7,7,2025
Aracaju,Manaus,72,100,28,7,7,2025
Aracaju,Toronto,68,200,132,7,7,2025
Vitória,Natal,90,100,10,7,7,2025
Vitória,Brasília,133,200,67,7,7,2025
Vitória,São Paulo,54,100,46,7,7,2025
Cuiabá,Nova York,65,200,135,7,7,2025
Campo Grande,Porto Alegre,130,200,70,7,7,2025
Campo Grande,Bogotá,152,200,48,7,7,2025
Campo Grande,Goiânia,54,100,46,7,7,2025
São Luís,Rio Branco,130,200,70,7,7,2025
São Luís,Los Angeles,86,200,114,7,7,2025
Teresina,Fortaleza,43,200,157,7,7,2025
Teresina,João Pessoa,43,200,157,7,7,2025
Teresina,Maceió,95,200,105,7,7,2025
Palmas,Maceió,72,200,128,7,7,2025
Palmas,Manaus,114,200,86,7,7,2025
Rio Branco,Dubai,63,100,37,7,7,2025
Rio Branco,Brasília,53,100,47,7,7,2025
Macapá,Florianópolis,61,100,39,7,7,2025
Boa Vista,Pequim,157,200,43,7,7,2025
Boa Vista,Aracaju,36,100,64,7,7,2025
Porto Velho,Lisboa,65,100,35,7,7,2025
Porto Velho,Boa Vista,76,100,24,7,7,2025
Porto Velho,Nova York,72,100,28,7,7,2025
Nova York,Buenos Aires,167,200,33,7,7,2025
Miami,Vitória,119,200,81,7,7,2025
Miami,Teresina,136,200,64,7,7,2025
Los Angeles,Florianópolis,45,200,155,7,7,2025
Londres,Miami,171,200,29,7,7,2025
Londres,Teresina,61,100,39,7,7,2025
Londres,Nova York,59,100,41,7,7,2025
Paris,Nova York,25,100,75,7,7,2025
Tóquio,Aracaju,45,200,155,7,7,2025
Pequim,Curitiba,84,200,116,7,7,2025
Dubai,Miami,142,200,58,7,7,2025
Dubai,Nova York,85,100,15,7,7,2025
Dubai,Brasília,37,100,63,7,7,2025
Roma,Rio Branco,131,200,69,7,7,2025
Roma,São Luís,63,100,37,7,7,2025
Roma,Vitória,20,100,80,7,7,2025
Madri,Teresina,119,200,81,7,7,2025
Madri,Toronto,55,100,45,7,7,2025
Lisboa,João Pessoa,150,200,50,7,7,2025
Lisboa,Palmas,83,100,17,7,7,2025
Lisboa,Rio Branco,39,100,61,7,7,2025
Amsterdã,Fortaleza,67,100,33,7,7,2025
Amsterdã,Bogotá,47,100,53,7,7,2025
Amsterdã,Rio Branco,120,200,80,7,7,2025
Frankfurt,Londres,68,100,32,7,7,2025
Frankfurt,Campo Grande,67,100,33,7,7,2025
Frankfurt,Brasília,64,100,36,7,7,2025
Toronto,Manaus,45,100,55,7,7,2025
Buenos Aires,Belo Horizonte,37,100,63,7,7,2025
Buenos Aires,Natal,159,200,41,7,7,2025
Santiago,Lima,46,100,54,7,7,2025
Santiago,Brasília,82,100,18,7,7,2025
Lima,Teresina,86,100,14,7,7,2025
Lima,Lisboa,61,100,39,7,7,2025
Lima,Salvador,79,100,21,7,7,2025
Cidade do México,Buenos Aires,188,200,12,7,7,2025
Cidade do México,Florianópolis,148,200,52,7,7,2025
Cidade do México,Palmas,56,100,44,7,7,2025
Bogotá,Brasília,59,100,41,7,7,2025
São Paulo,Santiago,90,100,10,8,7,2025
São Paulo,Aracaju,47,100,53,8,7,2025
Rio de Janeiro,Salvador,40,200,160,8,7,2025
Rio de Janeiro,Vitória,78,100,22,8,7,2025
Brasília,João Pessoa,53,100,47,8,7,2025
Brasília,Lisboa,121,200,79,8,7,2025
Brasília,Miami,137,200,63,8,7,2025
Belo Horizonte,Lisboa,25,100,75,8,7,2025
Belo Horizonte,Natal,164,200,36,8,7,2025
Belo Horizonte,Roma,95,200,105,8,7,2025
Salvador,Porto Velho,92,200,108,8,7,2025
Recife,Cidade do México,58,100,42,8,7,2025
Recife,Rio de Janeiro,171,200,29,8,7,2025
Fortaleza,Nova York,140,200,60,8,7,2025
Fortaleza,Recife,50,200,150,8,7,2025
Fortaleza,Manaus,80,100,20,8,7,2025
Curitiba,Nova York,45,100,55,8,7,2025
Porto Alegre,São Paulo,33,100,67,8,7,2025
Porto Alegre,Belo Horizonte,56,200,144,8,7,2025
Belém,Rio de Janeiro,37,100,63,8,7,2025
Belém,Roma,106,200,94,8,7,2025
Manaus,Madri,173,200,27,8,7,2025
Florianópolis,Cidade do México,91,100,9,8,7,2025
Florianópolis,Lisboa,94,200,106,8,7,2025
Goiânia,João Pessoa,78,100,22,8,7,2025
Natal,Belém,67,100,33,8,7,2025
Natal,São Luís,137,200,63,8,7,2025
Natal,Londres,85,200,115,8,7,2025
Maceió,Manaus,97,200,103,8,7,2025
Maceió,Madri,27,100,73,8,7,2025
Maceió,Lisboa,149,200,51,8,7,2025
João Pessoa,Palmas,65,100,35,8,7,2025
João Pessoa,Porto Velho,93,100,7,8,7,2025
Aracaju,Buenos Aires,23,100,77,8,7,2025
Vitória,João Pessoa,102,200,98,8,7,2025
Cuiabá,Campo Grande,150,200,50,8,7,2025
Cuiabá,São Luís,75,100,25,8,7,2025
Cuiabá,Natal,54,200,146,8,7,2025
Campo Grande,Rio Branco,138,200,62,8,7,2025
Campo Grande,Bogotá,76,200,124,8,7,2025
São Luís,Frankfurt,43,100,57,8,7,2025
São Luís,Maceió,155,200,45,8,7,2025
Teresina,Miami,111,200,89,8,7,2025
Palmas,Brasília,28,100,72,8,7,2025
Rio Branco,Manaus,125,200,75,8,7,2025
Rio Branco,Aracaju,22,100,78,8,7,2025
Macapá,Roma,67,200,133,8,7,2025
Macapá,Toronto,50,100,50,8,7,2025
Boa Vista,João Pessoa,80,100,20,8,7,2025
Boa Vista,Pequim,125,200,75,8,7,2025
Boa Vista,Madri,48,100,52,8,7,2025
Porto Velho,Rio de Janeiro,55,100,45,8,7,2025
Nova York,Rio Branco,97,200,103,8,7,2025
Miami,Pequim,170,200,30,8,7,2025
Los Angeles,Frankfurt,72,200,128,8,7,2025
Los Angeles,Curitiba,53,100,47,8,7,2025
Londres,Los Angeles,39,100,61,8,7,2025
Londres,João Pessoa,56,100,44,8,7,2025
Londres,Santiago,75,100,25,8,7,2025
Paris,São Luís,79,100,21,8,7,2025
Tóquio,Vitória,57,100,43,8,7,2025
Tóquio,Santiago,108,200,92,8,7,2025
Tóquio,Florianópolis,37,100,63,8,7,2025
Pequim,Curitiba,36,100,64,8,7,2025
Pequim,Belo Horizonte,134,200,66,8,7,2025
Pequim,Tóquio,34,100,66,8,7,2025
Dubai,Lima,126,200,74,8,7,2025
Dubai,Florianópolis,93,100,7,8,7,2025
Roma,Curitiba,71,100,29,8,7,2025
Roma,Lima,60,100,40,8,7,2025
Madri,João Pessoa,79,100,21,8,7,2025
Madri,Lima,67,200,133,8,7,2025
Lisboa,Goiânia,56,200,144,8,7,2025
Lisboa,São Paulo,68,100,32,8,7,2025
Lisboa,Tóquio,111,200,89,8,7,2025
Amsterdã,São Luís,65,200,135,8,7,2025
Amsterdã,Macapá,101,200,99,8,7,2025
Amsterdã,João Pessoa,26,100,74,8,7,2025
Frankfurt,Macapá,162,200,38,8,7,2025
Frankfurt,Dubai,27,100,73,8,7,2025
Toronto,Lisboa,81,100,19,8,7,2025
Toronto,Macapá,98,200,102,8,7,2025
Buenos Aires,Roma,54,100,46,8,7,2025
Buenos Aires,São Luís,88,200,112,8,7,2025
Santiago,Belém,50,200,150,8,7,2025
Santiago,Campo Grande,69,100,31,8,7,2025
Santiago,Salvador,151,200,49,8,7,2025
Lima,Buenos Aires,186,200,14,8,7,2025
Lima,Recife,111,200,89,8,7,2025
Lima,Los Angeles,123,200,77,8,7,2025
Cidade do México,Porto Alegre,20,100,80,8,7,2025
Bogotá,Toronto,75,100,25,8,7,2025
São Paulo,Salvador,110,200,90,9,7,2025
Rio de Janeiro,Porto Alegre,20,100,80,9,7,2025
Brasília,Aracaju,45,200,155,9,7,2025
Belo Horizonte,São Paulo,82,100,18,9,7,2025
Belo Horizonte,Toronto,20,100,80,9,7,2025
Salvador,Brasília,52,100,48,9,7,2025
Salvador,Porto Alegre,131,200,69,9,7,2025
Salvador,Bogotá,155,200,45,9,7,2025
Recife,Boa Vista,48,200,152,9,7,2025
Fortaleza,Belém,182,200,18,9,7,2025
Curitiba,Recife,49,100,51,9,7,2025
Curitiba,Paris,22,100,78,9,7,2025
Curitiba,Brasília,184,200,16,9,7,2025
Porto Alegre,Buenos Aires,77,100,23,9,7,2025
Roma,Porto Alegre,49,100,51,23,5,2025
Madri,Buenos Aires,177,200,23,23,5,2025
Madri,Aracaju,122,200,78,23,5,2025
Madri,Cidade do México,182,200,18,23,5,2025
Lisboa,Cidade do México,159,200,41,23,5,2025
Lisboa,Bogotá,102,200,98,23,5,2025
Amsterdã,Madri,110,200,90,23,5,2025
Amsterdã,Campo Grande,185,200,15,23,5,2025
Amsterdã,Pequim,138,200,62,23,5,2025
Frankfurt,Lisboa,138,200,62,23,5,2025
Frankfurt,São Paulo,44,200,156,23,5,2025
Frankfurt,Tóquio,89,200,111,23,5,2025
Toronto,João Pessoa,119,200,81,23,5,2025
Buenos Aires,São Luís,69,100,31,23,5,2025
Buenos Aires,Campo Grande,47,100,53,23,5,2025
Buenos Aires,Porto Velho,120,200,80,23,5,2025
Santiago,Goiânia,131,200,69,23,5,2025
Santiago,Pequim,86,100,14,23,5,2025
Santiago,São Luís,66,100,34,23,5,2025
Lima,Miami,102,200,98,23,5,2025
Lima,Brasília,81,100,19,23,5,2025
Lima,Santiago,155,200,45,23,5,2025
Cidade do México,Lima,95,200,105,23,5,2025
Bogotá,Rio de Janeiro,55,100,45,23,5,2025
São Paulo,Porto Alegre,124,200,76,24,5,2025
São Paulo,Cidade do México,54,200,146,24,5,2025
Rio de Janeiro,Belo Horizonte,36,100,64,24,5,2025
Rio de Janeiro,Salvador,46,200,154,24,5,2025
Rio de Janeiro,Fortaleza,155,200,45,24,5,2025
Brasília,Bogotá,50,200,150,24,5,2025
Belo Horizonte,Tóquio,115,200,85,24,5,2025
Salvador,Lima,116,200,84,24,5,2025
Salvador,Campo Grande,116,200,84,24,5,2025
Recife,Pequim,68,200,132,24,5,2025
Recife,Lima,48,200,152,24,5,2025
Fortaleza,Maceió,108,200,92,24,5,2025
Fortaleza,Miami,66,100,34,24,5,2025
Curitiba,Miami,27,100,73,24,5,2025
Curitiba,Amsterdã,181,200,19,24,5,2025
Porto Alegre,Miami,35,100,65,24,5,2025
Porto Alegre,Amsterdã,168,200,32,24,5,2025
Belém,Dubai,35,100,65,24,5,2025
Belém,Goiânia,80,100,20,24,5,2025
Belém,Roma,102,200,98,24,5,2025
Manaus,Bogotá,45,100,55,24,5,2025
Manaus,Frankfurt,49,100,51,24,5,2025
Florianópolis,Frankfurt,140,200,60,24,5,2025
Goiânia,Manaus,86,100,14,24,5,2025
Natal,Brasília,35,100,65,24,5,2025
Maceió,Buenos Aires,45,100,55,24,5,2025
Maceió,Boa Vista,181,200,19,24,5,2025
João Pessoa,Cuiabá,62,100,38,24,5,2025
João Pessoa,Londres,33,100,67,24,5,2025
Aracaju,Madri,121,200,79,24,5,2025
Vitória,São Luís,51,200,149,24,5,2025
Cuiabá,Tóquio,72,100,28,24,5,2025
Campo Grande,Teresina,44,100,56,24,5,2025
Campo Grande,Maceió,109,200,91,24,5,2025
São Luís,Brasília,85,200,115,24,5,2025
São Luís,Paris,30,100,70,24,5,2025
Teresina,João Pessoa,67,100,33,24,5,2025
Teresina,Vitória,133,200,67,24,5,2025
Palmas,João Pessoa,46,200,154,24,5,2025
Rio Branco,Santiago,103,200,97,24,5,2025
Macapá,Lisboa,50,200,150,24,5,2025
Boa Vista,Buenos Aires,67,100,33,24,5,2025
Boa Vista,Natal,50,100,50,24,5,2025
Boa Vista,Rio Branco,54,100,46,24,5,2025
Porto Velho,Porto Alegre,124,200,76,24,5,2025
Nova York,Goiânia,159,200,41,24,5,2025
Miami,Paris,56,100,44,24,5,2025
Miami,Palmas,111,200,89,24,5,2025
Miami,Goiânia,184,200,16,24,5,2025
Los Angeles,Buenos Aires,31,100,69,24,5,2025
Londres,João Pessoa,95,200,105,24,5,2025
Paris,Belém,139,200,61,24,5,2025
Tóquio,Toronto,25,100,75,24,5,2025
Pequim,Belo Horizonte,83,100,17,24,5,2025
Pequim,Porto Alegre,75,200,125,24,5,2025
Pequim,São Paulo,26,100,74,24,5,2025
Dubai,Salvador,59,100,41,24,5,2025
Roma,Brasília,55,100,45,24,5,2025
Madri,Vitória,54,100,46,24,5,2025
Madri,Santiago,85,200,115,24,5,2025
Lisboa,Roma,112,200,88,24,5,2025
Amsterdã,Lisboa,145,200,55,24,5,2025
Frankfurt,Florianópolis,66,100,34,24,5,2025
Toronto,Roma,91,200,109,24,5,2025
Toronto,Frankfurt,87,100,13,24,5,2025
Toronto,Pequim,89,200,111,24,5,2025
Buenos Aires,Brasília,155,200,45,24,5,2025
Santiago,Teresina,102,200,98,24,5,2025
Lima,Londres,175,200,25,24,5,2025
Lima,Brasília,46,200,154,24,5,2025
Cidade do México,Fortaleza,138,200,62,24,5,2025
Bogotá,Roma,31,100,69,24,5,2025
Bogotá,Salvador,60,100,40,24,5,2025
São Paulo,Palmas,64,100,36,25,5,2025
Rio de Janeiro,Maceió,37,100,63,25,5,2025
Rio de Janeiro,Tóquio,144,200,56,25,5,2025
Brasília,Toronto,67,200,133,25,5,2025
Brasília,Maceió,46,100,54,25,5,2025
Brasília,Miami,108,200,92,25,5,2025
Belo Horizonte,Aracaju,91,200,109,25,5,2025
Salvador,Madri,76,200,124,25,5,2025
Recife,Belém,102,200,98,25,5,2025
Recife,Porto Alegre,128,200,72,25,5,2025
Recife,Amsterdã,59,200,141,25,5,2025
Fortaleza,Bogotá,30,100,70,25,5,2025
Fortaleza,Dubai,91,200,109,25,5,2025
Curitiba,Toronto,94,100,6,25,5,2025
Porto Alegre,Buenos Aires,72,200,128,25,5,2025
Porto Alegre,Cuiabá,62,100,38,25,5,2025
Belém,Salvador,86,100,14,25,5,2025
Manaus,Salvador,97,200,103,25,5,2025
Manaus,Rio Branco,160,200,40,25,5,2025
Manaus,Roma,89,100,11,25,5,2025
Florianópolis,Palmas,121,200,79,25,5,2025
Goiânia,Miami,112,200,88,25,5,2025
Goiânia,Lima,171,200,29,25,5,2025
Natal,Palmas,81,100,19,25,5,2025
Natal,Teresina,35,100,65,25,5,2025
Maceió,Teresina,97,200,103,25,5,2025
Maceió,Londres,46,200,154,25,5,2025
João Pessoa,Manaus,43,100,57,25,5,2025
João Pessoa,Lima,87,200,113,25,5,2025
João Pessoa,Porto Alegre,49,100,51,25,5,2025
Aracaju,Lima,166,200,34,25,5,2025
Aracaju,Dubai,48,100,52,25,5,2025
Vitória,Maceió,59,100,41,25,5,2025
Vitória,Cuiabá,102,200,98,25,5,2025
Cuiabá,Londres,45,100,55,25,5,2025
Cuiabá,Palmas,42,200,158,25,5,2025
Campo Grande,Natal,76,100,24,25,5,2025
Campo Grande,Londres,121,200,79,25,5,2025
Campo Grande,Curitiba,51,100,49,25,5,2025
São Luís,Toronto,26,100,74,25,5,2025
São Luís,Vitória,92,200,108,25,5,2025
São Luís,Los Angeles,85,100,15,25,5,2025
Teresina,Miami,80,200,120,25,5,2025
Palmas,Salvador,59,100,41,25,5,2025
Palmas,Fortaleza,78,100,22,25,5,2025
Palmas,Recife,76,200,124,25,5,2025
Rio Branco,Palmas,28,100,72,25,5,2025
Rio Branco,Los Angeles,26,100,74,25,5,2025
Rio Branco,Boa Vista,25,100,75,25,5,2025
Macapá,Cuiabá,29,100,71,25,5,2025
Macapá,Belém,63,200,137,25,5,2025
Boa Vista,Lisboa,38,100,62,25,5,2025
Boa Vista,Porto Alegre,40,100,60,25,5,2025
Porto Velho,Dubai,149,200,51,25,5,2025
Nova York,Aracaju,173,200,27,25,5,2025
Nova York,Manaus,174,200,26,25,5,2025
Nova York,Teresina,58,100,42,25,5,2025
Miami,Boa Vista,124,200,76,25,5,2025
Los Angeles,Lima,55,200,145,25,5,2025
Los Angeles,Maceió,78,100,22,25,5,2025
Los Angeles,Amsterdã,73,100,27,25,5,2025
Londres,Vitória,69,100,31,25,5,2025
Londres,Palmas,57,100,43,25,5,2025
Paris,Toronto,153,200,47,25,5,2025
Paris,Brasília,174,200,26,25,5,2025
Paris,Rio de Janeiro,117,200,83,25,5,2025
Tóquio,Porto Alegre,178,200,22,25,5,2025
Pequim,Rio de Janeiro,104,200,96,25,5,2025
Pequim,São Paulo,86,100,14,25,5,2025
Pequim,Miami,21,100,79,25,5,2025
Dubai,Miami,80,100,20,25,5,2025
Dubai,Tóquio,80,100,20,25,5,2025
Dubai,Porto Velho,164,200,36,25,5,2025
Roma,Curitiba,61,100,39,25,5,2025
Madri,Recife,108,200,92,25,5,2025
Madri,Frankfurt,96,200,104,25,5,2025
Lisboa,Nova York,65,100,35,25,5,2025
Amsterdã,Bogotá,90,100,10,25,5,2025
Frankfurt,Bogotá,55,100,45,25,5,2025
Frankfurt,Belo Horizonte,75,100,25,25,5,2025
Frankfurt,Pequim,145,200,55,25,5,2025
Toronto,Lisboa,70,200,130,25,5,2025
Toronto,Belém,52,100,48,25,5,2025
Buenos Aires,Curitiba,97,200,103,25,5,2025
Buenos Aires,Santiago,71,100,29,25,5,2025
Buenos Aires,Belém,59,100,41,25,5,2025
Santiago,Fortaleza,42,200,158,25,5,2025
Santiago,Aracaju,94,100,6,25,5,2025
Santiago,Tóquio,37,100,63,25,5,2025
Lima,Londres,33,100,67,25,5,2025
Lima,Florianópolis,163,200,37,25,5,2025
Cidade do México,Belém,32,100,68,25,5,2025
Cidade do México,Dubai,79,100,21,25,5,2025
Cidade do México,Roma,78,100,22,25,5,2025
Bogotá,Amsterdã,72,100,28,25,5,2025
Bogotá,Vitória,47,100,53,25,5,2025
Bogotá,Miami,65,100,35,25,5,2025
São Paulo,Rio de Janeiro,110,200,90,26,5,2025
São Paulo,Porto Alegre,141,200,59,26,5,2025
Rio de Janeiro,Buenos Aires,33,100,67,26,5,2025
Brasília,São Paulo,61,100,39,26,5,2025
Belo Horizonte,Cuiabá,77,200,123,26,5,2025
Salvador,Paris,21,100,79,26,5,2025
Salvador,Boa Vista,52,100,48,26,5,2025
Recife,Roma,43,100,57,26,5,2025
Recife,Florianópolis,56,200,144,26,5,2025
Fortaleza,Manaus,108,200,92,26,5,2025
Fortaleza,Boa Vista,62,100,38,26,5,2025
Tóquio,Porto Velho,71,200,129,4,12,2025
Pequim,Rio Branco,61,200,139,4,12,2025
Pequim,Recife,66,100,34,4,12,2025
Dubai,Porto Alegre,156,200,44,4,12,2025
Dubai,Campo Grande,48,200,152,4,12,2025
Dubai,Toronto,77,200,123,4,12,2025
Roma,Londres,64,200,136,4,12,2025
Roma,Teresina,141,200,59,4,12,2025
Madri,Manaus,90,200,110,4,12,2025
Madri,Miami,57,100,43,4,12,2025
Lisboa,Maceió,52,100,48,4,12,2025
Lisboa,Los Angeles,104,200,96,4,12,2025
Amsterdã,Natal,50,100,50,4,12,2025
Amsterdã,Curitiba,50,200,150,4,12,2025
Amsterdã,Fortaleza,52,100,48,4,12,2025
Frankfurt,Tóquio,71,200,129,4,12,2025
Toronto,Teresina,139,200,61,4,12,2025
Buenos Aires,Paris,79,100,21,4,12,2025
Buenos Aires,Natal,81,200,119,4,12,2025
Santiago,Manaus,29,100,71,4,12,2025
Santiago,Lima,24,100,76,4,12,2025
Lima,Fortaleza,42,200,158,4,12,2025
Cidade do México,Teresina,72,200,128,4,12,2025
Cidade do México,Recife,159,200,41,4,12,2025
Cidade do México,Salvador,176,200,24,4,12,2025
Bogotá,Rio Branco,183,200,17,4,12,2025
São Paulo,Recife,161,200,39,5,12,2025
Rio de Janeiro,Natal,53,200,147,5,12,2025
Rio de Janeiro,Boa Vista,55,100,45,5,12,2025
Brasília,Macapá,27,100,73,5,12,2025
Brasília,Aracaju,26,100,74,5,12,2025
Brasília,Palmas,184,200,16,5,12,2025
Belo Horizonte,Salvador,155,200,45,5,12,2025
Belo Horizonte,Teresina,40,200,160,5,12,2025
Belo Horizonte,Boa Vista,21,100,79,5,12,2025
Salvador,São Luís,178,200,22,5,12,2025
Recife,Natal,94,200,106,5,12,2025
Recife,Boa Vista,61,200,139,5,12,2025
Recife,Brasília,71,100,29,5,12,2025
Fortaleza,Vitória,155,200,45,5,12,2025
Fortaleza,Buenos Aires,35,100,65,5,12,2025
Curitiba,Lima,150,200,50,5,12,2025
Porto Alegre,Goiânia,164,200,36,5,12,2025
Porto Alegre,Belo Horizonte,104,200,96,5,12,2025
Porto Alegre,Rio de Janeiro,164,200,36,5,12,2025
Belém,Recife,181,200,19,5,12,2025
Manaus,Campo Grande,168,200,32,5,12,2025
Florianópolis,João Pessoa,123,200,77,5,12,2025
Florianópolis,Rio Branco,137,200,63,5,12,2025
Goiânia,Porto Velho,60,200,140,5,12,2025
Natal,Curitiba,38,100,62,5,12,2025
Maceió,Bogotá,86,200,114,5,12,2025
Maceió,Roma,34,100,66,5,12,2025
Maceió,Natal,174,200,26,5,12,2025
João Pessoa,Belém,90,200,110,5,12,2025
João Pessoa,Amsterdã,79,100,21,5,12,2025
Aracaju,Porto Velho,81,100,19,5,12,2025
Vitória,Roma,68,100,32,5,12,2025
Vitória,Rio de Janeiro,90,100,10,5,12,2025
Cuiabá,Campo Grande,69,200,131,5,12,2025
Campo Grande,Florianópolis,94,200,106,5,12,2025
Campo Grande,Miami,105,200,95,5,12,2025
São Luís,Rio de Janeiro,32,100,68,5,12,2025
Teresina,Boa Vista,22,100,78,5,12,2025
Teresina,Salvador,50,100,50,5,12,2025
Palmas,Belo Horizonte,95,200,105,5,12,2025
Rio Branco,Brasília,62,100,38,5,12,2025
Macapá,Porto Alegre,130,200,70,5,12,2025
Macapá,Palmas,34,100,66,5,12,2025
Macapá,São Luís,55,100,45,5,12,2025
Boa Vista,Belo Horizonte,50,100,50,5,12,2025
Boa Vista,Buenos Aires,37,100,63,5,12,2025
Porto Velho,Rio Branco,54,200,146,5,12,2025
Porto Velho,Los Angeles,78,200,122,5,12,2025
Porto Velho,Rio de Janeiro,143,200,57,5,12,2025
Nova York,Frankfurt,72,100,28,5,12,2025
Nova York,Lisboa,35,100,65,5,12,2025
Nova York,Rio Branco,24,100,76,5,12,2025
Miami,Pequim,158,200,42,5,12,2025
Miami,Nova York,107,200,93,5,12,2025
Los Angeles,Goiânia,90,100,10,5,12,2025
Los Angeles,Bogotá,64,100,36,5,12,2025
Los Angeles,Londres,56,200,144,5,12,2025
Londres,Madri,84,200,116,5,12,2025
Londres,Palmas,132,200,68,5,12,2025
Paris,Florianópolis,138,200,62,5,12,2025
Tóquio,São Luís,35,100,65,5,12,2025
Tóquio,Miami,35,100,65,5,12,2025
Pequim,Brasília,133,200,67,5,12,2025
Pequim,Rio Branco,62,100,38,5,12,2025
Pequim,Curitiba,109,200,91,5,12,2025
Dubai,Nova York,91,100,9,5,12,2025
Dubai,São Paulo,123,200,77,5,12,2025
Dubai,Santiago,92,100,8,5,12,2025
Roma,Rio de Janeiro,62,100,38,5,12,2025
Roma,Rio Branco,60,100,40,5,12,2025
Roma,Manaus,88,100,12,5,12,2025
Madri,Belo Horizonte,23,100,77,5,12,2025
Madri,Rio de Janeiro,167,200,33,5,12,2025
Lisboa,Boa Vista,109,200,91,5,12,2025
Lisboa,Curitiba,185,200,15,5,12,2025
Amsterdã,Florianópolis,58,100,42,5,12,2025
Amsterdã,Lima,35,100,65,5,12,2025
Frankfurt,Teresina,45,200,155,5,12,2025
Toronto,Maceió,58,100,42,5,12,2025
Buenos Aires,Toronto,90,200,110,5,12,2025
Buenos Aires,Campo Grande,146,200,54,5,12,2025
Santiago,Teresina,111,200,89,5,12,2025
Santiago,Miami,170,200,30,5,12,2025
Lima,Dubai,150,200,50,5,12,2025
Lima,Lisboa,34,100,66,5,12,2025
Lima,São Paulo,119,200,81,5,12,2025
Cidade do México,São Paulo,30,100,70,5,12,2025
Cidade do México,São Luís,72,100,28,5,12,2025
Cidade do México,Porto Velho,41,200,159,5,12,2025
Bogotá,Teresina,130,200,70,5,12,2025
Bogotá,Florianópolis,84,200,116,5,12,2025
São Paulo,Tóquio,63,100,37,6,12,2025
São Paulo,Amsterdã,60,100,40,6,12,2025
Rio de Janeiro,Lima,73,100,27,6,12,2025
Rio de Janeiro,Palmas,80,100,20,6,12,2025
Rio de Janeiro,Goiânia,77,100,23,6,12,2025
Brasília,Paris,133,200,67,6,12,2025
Belo Horizonte,Curitiba,113,200,87,6,12,2025
Belo Horizonte,Dubai,73,100,27,6,12,2025
Belo Horizonte,Buenos Aires,89,200,111,6,12,2025
